Date,City,CO,NO2,SO2,O3,PM2.5,PM10,Type
2024-07-20 07:00:00+00:00,Delhi,344.0,7.6,28.5,202.0,45.2,65.9,Industrial
2024-07-20 08:00:00+00:00,Delhi,344.0,7.1,27.1,214.0,44.2,64.5,Industrial
2024-07-20 09:00:00+00:00,Delhi,350.0,7.6,26.5,222.0,44.5,65.0,Industrial
2024-07-20 10:00:00+00:00,Delhi,343.0,7.6,27.0,230.0,45.4,66.6,Industrial
2024-07-20 11:00:00+00:00,Delhi,343.0,8.7,28.4,233.0,47.4,69.4,Industrial
2024-07-20 12:00:00+00:00,Delhi,369.0,16.4,23.7,173.0,57.0,85.2,Industrial
2024-07-20 13:00:00+00:00,Delhi,578.0,35.7,27.8,137.0,68.2,100.1,Industrial
2024-07-20 14:00:00+00:00,Delhi,864.0,62.1,33.3,88.0,78.0,113.6,Industrial
2024-07-20 15:00:00+00:00,Delhi,1062.0,80.1,37.0,50.0,81.0,118.0,Industrial
2024-07-20 16:00:00+00:00,Delhi,1093.0,81.8,37.4,34.0,79.9,115.9,Industrial
2024-07-20 17:00:00+00:00,Delhi,1037.0,75.0,35.9,28.0,77.8,112.7,Industrial
2024-07-20 18:00:00+00:00,Delhi,968.0,67.8,33.6,25.0,75.4,108.7,Industrial
2024-07-20 19:00:00+00:00,Delhi,904.0,62.5,30.2,22.0,71.7,103.4,Industrial
2024-07-20 20:00:00+00:00,Delhi,828.0,56.8,26.0,21.0,68.9,99.2,Industrial
2024-07-20 21:00:00+00:00,Delhi,760.0,51.7,22.7,20.0,66.8,96.2,Industrial
2024-07-20 22:00:00+00:00,Delhi,711.0,47.9,20.8,17.0,65.2,94.1,Industrial
2024-07-20 23:00:00+00:00,Delhi,670.0,44.7,19.8,14.0,64.0,92.4,Industrial
2024-07-21 00:00:00+00:00,Delhi,925.0,62.9,25.6,5.0,72.9,104.8,Industrial
2024-07-21 01:00:00+00:00,Delhi,810.0,52.8,26.6,29.0,72.6,104.3,Industrial
2024-07-21 02:00:00+00:00,Delhi,650.0,38.6,27.9,64.0,70.8,102.0,Industrial
2024-07-21 03:00:00+00:00,Delhi,517.0,26.5,29.0,99.0,64.3,92.7,Industrial
2024-07-21 04:00:00+00:00,Delhi,438.0,18.6,30.0,134.0,61.2,88.2,Industrial
2024-07-21 05:00:00+00:00,Delhi,386.0,12.8,30.8,169.0,62.6,90.6,Industrial
2024-07-21 06:00:00+00:00,Delhi,349.0,8.8,30.5,193.0,62.2,89.4,Industrial
2024-07-21 07:00:00+00:00,Delhi,323.0,6.8,28.0,200.0,58.0,83.4,Industrial
2024-07-21 08:00:00+00:00,Delhi,312.0,6.6,24.5,198.0,57.3,82.4,Industrial
2024-07-21 09:00:00+00:00,Delhi,311.0,7.4,22.2,193.0,52.7,76.1,Industrial
2024-07-21 10:00:00+00:00,Delhi,310.0,8.2,22.4,193.0,55.2,80.6,Industrial
2024-07-21 11:00:00+00:00,Delhi,320.0,10.0,23.9,191.0,52.9,78.7,Industrial
2024-07-21 12:00:00+00:00,Delhi,332.0,12.6,23.7,182.0,54.4,79.9,Industrial
2024-07-21 13:00:00+00:00,Delhi,436.0,23.4,25.2,150.0,52.4,76.6,Industrial
2024-07-21 14:00:00+00:00,Delhi,577.0,38.1,27.2,106.0,54.1,78.2,Industrial
2024-07-21 15:00:00+00:00,Delhi,669.0,47.8,28.1,72.0,53.7,77.1,Industrial
2024-07-21 16:00:00+00:00,Delhi,666.0,47.8,27.1,58.0,49.0,70.3,Industrial
2024-07-21 17:00:00+00:00,Delhi,614.0,42.7,25.0,54.0,44.8,64.5,Industrial
2024-07-21 18:00:00+00:00,Delhi,565.0,38.1,23.2,52.0,43.0,61.9,Industrial
2024-07-21 19:00:00+00:00,Delhi,537.0,35.9,22.1,49.0,43.4,62.6,Industrial
2024-07-21 20:00:00+00:00,Delhi,511.0,34.2,21.3,48.0,43.4,62.6,Industrial
2024-07-21 21:00:00+00:00,Delhi,482.0,32.1,20.5,47.0,42.3,61.0,Industrial
2024-07-21 22:00:00+00:00,Delhi,442.0,29.0,19.4,46.0,41.1,59.3,Industrial
2024-07-21 23:00:00+00:00,Delhi,399.0,25.6,18.3,46.0,39.8,57.2,Industrial
2024-07-22 00:00:00+00:00,Delhi,274.0,14.5,15.3,71.0,32.0,46.4,Industrial
2024-07-22 01:00:00+00:00,Delhi,302.0,17.2,19.2,71.0,30.0,43.7,Industrial
2024-07-22 02:00:00+00:00,Delhi,340.0,20.7,24.6,73.0,30.4,44.1,Industrial
2024-07-22 03:00:00+00:00,Delhi,364.0,22.0,28.5,84.0,31.7,46.1,Industrial
2024-07-22 04:00:00+00:00,Delhi,363.0,18.9,29.9,114.0,34.7,50.3,Industrial
2024-07-22 05:00:00+00:00,Delhi,349.0,13.6,29.9,153.0,40.3,58.6,Industrial
2024-07-22 06:00:00+00:00,Delhi,333.0,9.4,29.0,182.0,48.5,71.0,Industrial
2024-07-22 07:00:00+00:00,Delhi,316.0,7.3,26.4,192.0,49.0,72.4,Industrial
2024-07-22 08:00:00+00:00,Delhi,297.0,6.2,22.8,193.0,39.1,57.9,Industrial
2024-07-22 09:00:00+00:00,Delhi,292.0,6.5,20.9,193.0,41.1,61.5,Industrial
2024-07-22 10:00:00+00:00,Delhi,291.0,7.0,21.8,201.0,43.5,64.5,Industrial
2024-07-22 11:00:00+00:00,Delhi,304.0,8.8,24.4,208.0,46.0,67.3,Industrial
2024-07-22 12:00:00+00:00,Delhi,353.0,14.8,24.6,187.0,41.8,60.8,Industrial
2024-07-22 13:00:00+00:00,Delhi,552.0,33.9,28.5,149.0,48.0,69.4,Industrial
2024-07-22 14:00:00+00:00,Delhi,823.0,59.9,33.8,97.0,58.6,84.3,Industrial
2024-07-22 15:00:00+00:00,Delhi,1006.0,77.2,37.1,56.0,61.2,87.8,Industrial
2024-07-22 16:00:00+00:00,Delhi,1025.0,78.0,36.9,38.0,58.2,83.6,Industrial
2024-07-22 17:00:00+00:00,Delhi,956.0,70.2,34.8,32.0,55.4,79.9,Industrial
2024-07-22 18:00:00+00:00,Delhi,869.0,61.4,31.9,30.0,52.5,75.4,Industrial
2024-07-22 19:00:00+00:00,Delhi,782.0,53.9,28.1,28.0,48.4,69.4,Industrial
2024-07-22 20:00:00+00:00,Delhi,677.0,45.5,23.5,30.0,44.7,64.0,Industrial
2024-07-22 21:00:00+00:00,Delhi,572.0,37.3,19.7,35.0,40.6,58.9,Industrial
2024-07-22 22:00:00+00:00,Delhi,461.0,28.7,17.1,44.0,35.0,52.6,Industrial
2024-07-22 23:00:00+00:00,Delhi,351.0,20.3,15.4,56.0,30.4,45.4,Industrial
2024-07-23 00:00:00+00:00,Delhi,312.0,16.5,16.4,67.0,31.9,46.4,Industrial
2024-07-23 01:00:00+00:00,Delhi,342.0,18.5,19.6,67.0,30.0,43.5,Industrial
2024-07-23 02:00:00+00:00,Delhi,382.0,21.1,24.1,68.0,30.7,44.4,Industrial
2024-07-23 03:00:00+00:00,Delhi,406.0,21.8,27.7,80.0,34.0,49.2,Industrial
2024-07-23 04:00:00+00:00,Delhi,399.0,18.9,29.7,110.0,38.8,56.9,Industrial
2024-07-23 05:00:00+00:00,Delhi,377.0,14.1,30.9,150.0,44.5,65.9,Industrial
2024-07-23 06:00:00+00:00,Delhi,359.0,10.3,31.2,185.0,46.4,69.4,Industrial
2024-07-23 07:00:00+00:00,Delhi,350.0,8.2,30.1,209.0,44.8,68.7,Industrial
2024-07-23 08:00:00+00:00,Delhi,346.0,6.9,28.1,227.0,44.8,70.1,Industrial
2024-07-23 09:00:00+00:00,Delhi,352.0,7.1,27.5,242.0,45.3,70.1,Industrial
2024-07-23 10:00:00+00:00,Delhi,355.0,7.6,29.2,259.0,49.0,75.4,Industrial
2024-07-23 11:00:00+00:00,Delhi,370.0,9.4,32.2,273.0,51.2,78.5,Industrial
2024-07-23 12:00:00+00:00,Delhi,406.0,13.2,27.0,242.0,66.8,107.6,Industrial
2024-07-23 13:00:00+00:00,Delhi,654.0,36.0,33.6,196.0,71.0,113.4,Industrial
2024-07-23 14:00:00+00:00,Delhi,994.0,67.2,42.6,133.0,89.9,140.2,Industrial
2024-07-23 15:00:00+00:00,Delhi,1237.0,88.4,48.7,84.0,99.9,153.2,Industrial
2024-07-23 16:00:00+00:00,Delhi,1304.0,91.3,49.8,62.0,102.7,156.5,Industrial
2024-07-23 17:00:00+00:00,Delhi,1273.0,84.1,48.0,53.0,109.0,163.4,Industrial
2024-07-23 18:00:00+00:00,Delhi,1188.0,73.7,44.7,50.0,99.7,148.5,Industrial
2024-07-23 19:00:00+00:00,Delhi,1033.0,59.8,39.3,53.0,84.5,124.8,Industrial
2024-07-23 20:00:00+00:00,Delhi,824.0,42.6,32.4,62.0,77.5,114.1,Industrial
2024-07-23 21:00:00+00:00,Delhi,652.0,29.3,27.0,69.0,72.6,107.1,Industrial
2024-07-23 22:00:00+00:00,Delhi,554.0,23.0,24.1,71.0,66.6,98.3,Industrial
2024-07-23 23:00:00+00:00,Delhi,494.0,20.6,22.9,71.0,54.8,81.3,Industrial
2024-07-24 00:00:00+00:00,Delhi,542.0,24.1,23.9,66.0,66.1,103.1,Industrial
2024-07-24 01:00:00+00:00,Delhi,549.0,26.3,25.2,68.0,56.6,89.6,Industrial
2024-07-24 02:00:00+00:00,Delhi,557.0,29.2,26.9,71.0,51.3,80.1,Industrial
2024-07-24 03:00:00+00:00,Delhi,553.0,30.9,28.3,76.0,50.6,80.8,Industrial
2024-07-24 04:00:00+00:00,Delhi,523.0,30.5,28.6,82.0,49.9,83.6,Industrial
2024-07-24 05:00:00+00:00,Delhi,480.0,29.0,28.5,91.0,49.0,81.7,Industrial
2024-07-24 06:00:00+00:00,Delhi,451.0,26.9,29.7,107.0,46.8,77.8,Industrial
2024-07-24 07:00:00+00:00,Delhi,448.0,24.0,33.3,139.0,50.3,81.5,Industrial
2024-07-24 08:00:00+00:00,Delhi,460.0,20.6,38.1,179.0,51.5,82.4,Industrial
2024-07-24 09:00:00+00:00,Delhi,474.0,18.6,42.1,210.0,52.0,82.7,Industrial
2024-07-24 10:00:00+00:00,Delhi,454.0,16.0,43.7,231.0,52.7,82.4,Industrial
2024-07-24 11:00:00+00:00,Delhi,436.0,14.8,44.5,242.0,49.0,76.4,Industrial
2024-07-24 12:00:00+00:00,Delhi,414.0,12.8,24.3,230.0,48.8,77.3,Industrial
2024-07-24 13:00:00+00:00,Delhi,718.0,42.8,31.9,178.0,51.3,81.0,Industrial
2024-07-24 14:00:00+00:00,Delhi,1132.0,83.5,42.2,106.0,66.8,101.7,Industrial
2024-07-24 15:00:00+00:00,Delhi,1402.0,108.2,49.0,55.0,85.7,128.1,Industrial
2024-07-24 16:00:00+00:00,Delhi,1402.0,102.3,49.1,45.0,95.7,142.0,Industrial
2024-07-24 17:00:00+00:00,Delhi,1259.0,80.4,45.7,55.0,87.5,129.0,Industrial
2024-07-24 18:00:00+00:00,Delhi,1098.0,60.2,41.5,65.0,81.7,119.7,Industrial
2024-07-24 19:00:00+00:00,Delhi,944.0,47.2,36.9,70.0,73.6,107.3,Industrial
2024-07-24 20:00:00+00:00,Delhi,772.0,35.8,31.6,74.0,69.4,100.8,Industrial
2024-07-24 21:00:00+00:00,Delhi,634.0,27.6,27.3,77.0,65.2,94.5,Industrial
2024-07-24 22:00:00+00:00,Delhi,551.0,23.6,24.4,74.0,59.5,86.4,Industrial
2024-07-24 23:00:00+00:00,Delhi,502.0,22.7,22.5,70.0,55.1,80.3,Industrial
2024-07-25 00:00:00+00:00,Delhi,524.0,21.3,22.8,69.0,63.1,102.4,Industrial
2024-07-25 01:00:00+00:00,Delhi,498.0,22.2,22.0,68.0,58.9,105.7,Industrial
2024-07-25 02:00:00+00:00,Delhi,462.0,23.3,20.8,68.0,56.0,101.3,Industrial
2024-07-25 03:00:00+00:00,Delhi,432.0,22.7,20.2,79.0,53.8,95.9,Industrial
2024-07-25 04:00:00+00:00,Delhi,414.0,18.6,20.6,111.0,54.2,94.5,Industrial
2024-07-25 05:00:00+00:00,Delhi,403.0,12.7,21.5,155.0,52.9,88.9,Industrial
2024-07-25 06:00:00+00:00,Delhi,395.0,8.4,22.0,189.0,42.1,68.7,Industrial
2024-07-25 07:00:00+00:00,Delhi,390.0,7.0,21.5,206.0,41.0,65.0,Industrial
2024-07-25 08:00:00+00:00,Delhi,390.0,7.2,20.7,215.0,40.9,63.6,Industrial
2024-07-25 09:00:00+00:00,Delhi,395.0,8.3,20.4,219.0,42.0,65.0,Industrial
2024-07-25 10:00:00+00:00,Delhi,396.0,9.3,21.2,224.0,44.8,68.5,Industrial
2024-07-25 11:00:00+00:00,Delhi,403.0,11.1,22.6,224.0,46.3,71.2,Industrial
2024-07-25 12:00:00+00:00,Delhi,411.0,16.0,29.1,215.0,46.6,69.8,Industrial
2024-07-25 13:00:00+00:00,Delhi,613.0,36.1,33.3,170.0,48.4,71.9,Industrial
2024-07-25 14:00:00+00:00,Delhi,891.0,63.6,39.0,108.0,65.2,95.7,Industrial
2024-07-25 15:00:00+00:00,Delhi,1093.0,82.6,43.1,61.0,75.4,109.9,Industrial
2024-07-25 16:00:00+00:00,Delhi,1158.0,85.5,44.5,43.0,81.0,117.6,Industrial
2024-07-25 17:00:00+00:00,Delhi,1147.0,79.9,44.2,40.0,79.4,115.0,Industrial
2024-07-25 18:00:00+00:00,Delhi,1096.0,72.7,42.1,38.0,74.5,108.0,Industrial
2024-07-25 19:00:00+00:00,Delhi,1002.0,65.7,37.2,34.0,67.8,98.0,Industrial
2024-07-25 20:00:00+00:00,Delhi,869.0,57.1,30.5,32.0,63.6,91.7,Industrial
2024-07-25 21:00:00+00:00,Delhi,741.0,48.6,25.2,32.0,56.2,81.3,Industrial
2024-07-25 22:00:00+00:00,Delhi,624.0,39.8,22.1,36.0,51.5,74.7,Industrial
2024-07-25 23:00:00+00:00,Delhi,512.0,31.1,20.3,43.0,44.5,64.3,Industrial
2024-07-26 00:00:00+00:00,Delhi,419.0,27.0,25.1,48.0,43.3,63.6,Industrial
2024-07-26 01:00:00+00:00,Delhi,443.0,27.7,26.7,52.0,39.7,58.3,Industrial
2024-07-26 02:00:00+00:00,Delhi,474.0,28.4,29.0,60.0,41.0,60.1,Industrial
2024-07-26 03:00:00+00:00,Delhi,486.0,27.7,31.4,75.0,43.1,62.9,Industrial
2024-07-26 04:00:00+00:00,Delhi,461.0,24.3,34.3,103.0,42.7,61.9,Industrial
2024-07-26 05:00:00+00:00,Delhi,417.0,19.3,37.2,138.0,40.3,58.2,Industrial
2024-07-26 06:00:00+00:00,Delhi,382.0,15.1,38.9,171.0,39.2,56.6,Industrial
2024-07-26 07:00:00+00:00,Delhi,365.0,11.9,38.1,199.0,38.1,54.9,Industrial
2024-07-26 08:00:00+00:00,Delhi,358.0,9.5,35.9,224.0,36.9,53.2,Industrial
2024-07-26 09:00:00+00:00,Delhi,361.0,8.7,34.4,241.0,40.2,58.2,Industrial
2024-07-26 10:00:00+00:00,Delhi,347.0,7.8,34.0,250.0,42.1,61.2,Industrial
2024-07-26 11:00:00+00:00,Delhi,343.0,8.6,34.3,250.0,43.8,63.6,Industrial
2024-07-26 12:00:00+00:00,Delhi,367.0,15.1,24.6,188.0,48.0,71.7,Industrial
2024-07-26 13:00:00+00:00,Delhi,582.0,37.7,28.5,148.0,53.9,79.9,Industrial
2024-07-26 14:00:00+00:00,Delhi,886.0,69.0,34.1,92.0,66.8,98.0,Industrial
2024-07-26 15:00:00+00:00,Delhi,1164.0,93.8,39.8,47.0,79.4,116.4,Industrial
2024-07-26 16:00:00+00:00,Delhi,1432.0,108.5,46.7,24.0,91.3,133.2,Industrial
2024-07-26 17:00:00+00:00,Delhi,1675.0,116.7,53.8,12.0,101.5,148.1,Industrial
2024-07-26 18:00:00+00:00,Delhi,1728.0,113.7,55.9,10.0,99.9,144.8,Industrial
2024-07-26 19:00:00+00:00,Delhi,1437.0,91.3,48.8,22.0,80.3,116.6,Industrial
2024-07-26 20:00:00+00:00,Delhi,957.0,57.6,36.8,42.0,66.8,98.0,Industrial
2024-07-26 21:00:00+00:00,Delhi,590.0,32.7,27.5,56.0,58.4,86.4,Industrial
2024-07-26 22:00:00+00:00,Delhi,471.0,26.2,24.0,53.0,52.4,77.1,Industrial
2024-07-26 23:00:00+00:00,Delhi,464.0,28.4,23.2,42.0,49.8,72.4,Industrial
2024-07-27 00:00:00+00:00,Delhi,613.0,27.7,27.1,64.0,67.5,97.3,Industrial
2024-07-27 01:00:00+00:00,Delhi,608.0,28.6,30.4,72.0,60.1,87.5,Industrial
2024-07-27 02:00:00+00:00,Delhi,598.0,29.6,34.9,83.0,53.3,78.5,Industrial
2024-07-27 03:00:00+00:00,Delhi,570.0,28.7,37.4,98.0,43.4,64.0,Industrial
2024-07-27 04:00:00+00:00,Delhi,506.0,24.0,36.2,118.0,35.4,52.0,Industrial
2024-07-27 05:00:00+00:00,Delhi,424.0,17.4,33.0,142.0,34.1,49.6,Industrial
2024-07-27 06:00:00+00:00,Delhi,360.0,12.4,29.9,159.0,25.3,36.6,Industrial
2024-07-27 07:00:00+00:00,Delhi,329.0,10.2,27.3,166.0,33.9,49.0,Industrial
2024-07-27 08:00:00+00:00,Delhi,315.0,9.6,24.8,166.0,32.8,47.3,Industrial
2024-07-27 09:00:00+00:00,Delhi,313.0,10.1,22.9,162.0,32.9,47.4,Industrial
2024-07-27 10:00:00+00:00,Delhi,309.0,10.7,21.7,156.0,35.9,51.6,Industrial
2024-07-27 11:00:00+00:00,Delhi,315.0,12.5,21.2,145.0,29.7,42.6,Industrial
2024-07-27 12:00:00+00:00,Delhi,361.0,18.2,23.0,127.0,38.0,54.2,Industrial
2024-07-27 13:00:00+00:00,Delhi,552.0,35.3,27.4,100.0,40.0,57.4,Industrial
2024-07-27 14:00:00+00:00,Delhi,815.0,58.8,33.5,63.0,48.2,68.9,Industrial
2024-07-27 15:00:00+00:00,Delhi,1006.0,75.0,37.5,34.0,58.0,82.9,Industrial
2024-07-27 16:00:00+00:00,Delhi,1067.0,77.7,38.0,23.0,61.7,88.2,Industrial
2024-07-27 17:00:00+00:00,Delhi,1056.0,73.1,36.5,21.0,61.2,87.8,Industrial
2024-07-27 18:00:00+00:00,Delhi,1007.0,66.9,34.0,21.0,58.9,84.3,Industrial
2024-07-27 19:00:00+00:00,Delhi,908.0,59.8,30.2,23.0,54.0,77.3,Industrial
2024-07-27 20:00:00+00:00,Delhi,770.0,51.1,25.3,27.0,49.4,70.5,Industrial
2024-07-27 21:00:00+00:00,Delhi,659.0,44.0,21.7,30.0,46.2,66.1,Industrial
2024-07-27 22:00:00+00:00,Delhi,604.0,40.1,20.2,28.0,44.1,63.1,Industrial
2024-07-27 23:00:00+00:00,Delhi,575.0,37.8,19.9,24.0,42.7,61.0,Industrial
2024-07-28 00:00:00+00:00,Delhi,682.0,48.6,20.7,14.0,47.7,68.2,Industrial
2024-07-28 01:00:00+00:00,Delhi,635.0,41.9,22.9,42.0,48.1,68.7,Industrial
2024-07-28 02:00:00+00:00,Delhi,569.0,32.4,25.9,81.0,49.4,70.3,Industrial
2024-07-28 03:00:00+00:00,Delhi,506.0,24.1,28.2,117.0,45.6,65.2,Industrial
2024-07-28 04:00:00+00:00,Delhi,453.0,18.0,29.5,147.0,43.8,62.6,Industrial
2024-07-28 05:00:00+00:00,Delhi,403.0,13.1,30.2,174.0,43.4,62.2,Industrial
2024-07-28 06:00:00+00:00,Delhi,365.0,9.5,29.9,192.0,45.4,65.0,Industrial
2024-07-28 07:00:00+00:00,Delhi,342.0,7.5,27.8,198.0,43.8,62.6,Industrial
2024-07-28 08:00:00+00:00,Delhi,330.0,6.8,24.6,194.0,41.9,60.1,Industrial
2024-07-28 09:00:00+00:00,Delhi,326.0,7.2,22.5,189.0,38.8,55.6,Industrial
2024-07-28 10:00:00+00:00,Delhi,314.0,7.4,22.3,186.0,39.2,56.3,Industrial
2024-07-28 11:00:00+00:00,Delhi,309.0,8.7,23.1,181.0,38.0,54.9,Industrial
2024-07-28 12:00:00+00:00,Delhi,332.0,14.3,19.3,142.0,22.3,49.7,Industrial
2024-07-28 13:00:00+00:00,Delhi,464.0,27.5,22.0,114.0,27.9,51.0,Industrial
2024-07-28 14:00:00+00:00,Delhi,643.0,45.5,25.8,76.0,33.5,55.2,Industrial
2024-07-28 15:00:00+00:00,Delhi,758.0,57.1,28.1,47.0,35.9,58.6,Industrial
2024-07-28 16:00:00+00:00,Delhi,752.0,56.3,27.9,38.0,34.2,56.1,Industrial
2024-07-28 17:00:00+00:00,Delhi,682.0,49.1,26.4,38.0,33.1,53.4,Industrial
2024-07-28 18:00:00+00:00,Delhi,612.0,42.2,24.6,39.0,32.4,52.6,Industrial
2024-07-28 19:00:00+00:00,Delhi,562.0,37.7,22.8,39.0,31.1,49.7,Industrial
2024-07-28 20:00:00+00:00,Delhi,512.0,33.5,20.8,39.0,30.9,47.0,Industrial
2024-07-28 21:00:00+00:00,Delhi,470.0,29.7,19.3,40.0,30.7,45.4,Industrial
2024-07-28 22:00:00+00:00,Delhi,438.0,26.5,18.5,38.0,29.9,44.7,Industrial
2024-07-28 23:00:00+00:00,Delhi,414.0,23.8,18.1,37.0,28.3,43.5,Industrial
2024-07-29 00:00:00+00:00,Delhi,397.0,21.5,18.7,41.0,30.3,47.7,Industrial
2024-07-29 01:00:00+00:00,Delhi,411.0,21.0,20.7,52.0,29.3,47.0,Industrial
2024-07-29 02:00:00+00:00,Delhi,427.0,20.2,23.5,68.0,30.6,48.7,Industrial
2024-07-29 03:00:00+00:00,Delhi,428.0,18.4,25.1,89.0,33.2,58.6,Industrial
2024-07-29 04:00:00+00:00,Delhi,397.0,14.8,24.6,118.0,35.2,60.8,Industrial
2024-07-29 05:00:00+00:00,Delhi,349.0,10.3,23.0,152.0,36.8,62.4,Industrial
2024-07-29 06:00:00+00:00,Delhi,311.0,6.9,21.4,176.0,35.7,61.0,Industrial
2024-07-29 07:00:00+00:00,Delhi,291.0,5.4,19.8,184.0,33.8,56.5,Industrial
2024-07-29 08:00:00+00:00,Delhi,281.0,5.2,18.2,183.0,32.6,50.8,Industrial
2024-07-29 09:00:00+00:00,Delhi,279.0,5.8,17.2,179.0,31.3,47.7,Industrial
2024-07-29 10:00:00+00:00,Delhi,273.0,6.4,17.1,175.0,30.2,49.2,Industrial
2024-07-29 11:00:00+00:00,Delhi,275.0,7.9,17.6,168.0,29.4,51.9,Industrial
2024-07-29 12:00:00+00:00,Delhi,331.0,15.7,18.5,142.0,37.7,80.3,Industrial
2024-07-29 13:00:00+00:00,Delhi,493.0,31.7,21.9,113.0,47.6,87.8,Industrial
2024-07-29 14:00:00+00:00,Delhi,713.0,53.3,26.4,72.0,54.5,92.4,Industrial
2024-07-29 15:00:00+00:00,Delhi,852.0,66.8,29.2,42.0,56.8,92.4,Industrial
2024-07-29 16:00:00+00:00,Delhi,837.0,64.7,28.7,32.0,55.5,88.2,Industrial
2024-07-29 17:00:00+00:00,Delhi,741.0,54.4,26.4,33.0,53.4,83.8,Industrial
2024-07-29 18:00:00+00:00,Delhi,644.0,44.5,24.0,36.0,51.3,80.6,Industrial
2024-07-29 19:00:00+00:00,Delhi,565.0,37.3,21.8,38.0,48.7,76.6,Industrial
2024-07-29 20:00:00+00:00,Delhi,485.0,30.3,19.6,43.0,46.6,72.6,Industrial
2024-07-29 21:00:00+00:00,Delhi,422.0,25.3,18.1,45.0,44.6,71.0,Industrial
2024-07-29 22:00:00+00:00,Delhi,383.0,23.2,17.7,42.0,42.4,68.5,Industrial
2024-07-29 23:00:00+00:00,Delhi,362.0,23.0,18.0,38.0,40.5,63.1,Industrial
2024-07-30 00:00:00+00:00,Delhi,340.0,18.5,17.6,44.0,33.3,49.7,Industrial
2024-07-30 01:00:00+00:00,Delhi,363.0,18.9,19.1,52.0,32.5,48.3,Industrial
2024-07-30 02:00:00+00:00,Delhi,393.0,19.3,21.3,64.0,32.6,48.1,Industrial
2024-07-30 03:00:00+00:00,Delhi,406.0,18.5,22.9,82.0,34.2,49.6,Industrial
2024-07-30 04:00:00+00:00,Delhi,386.0,15.4,23.6,112.0,37.5,53.7,Industrial
2024-07-30 05:00:00+00:00,Delhi,349.0,11.0,23.8,148.0,39.6,57.2,Industrial
2024-07-30 06:00:00+00:00,Delhi,320.0,7.8,23.7,177.0,39.0,57.6,Industrial
2024-07-30 07:00:00+00:00,Delhi,308.0,6.5,23.0,192.0,37.0,55.5,Industrial
2024-07-30 08:00:00+00:00,Delhi,304.0,6.2,22.0,200.0,35.4,54.2,Industrial
2024-07-30 09:00:00+00:00,Delhi,308.0,7.1,21.7,203.0,33.2,51.9,Industrial
2024-07-30 10:00:00+00:00,Delhi,305.0,7.8,22.3,206.0,34.9,55.4,Industrial
2024-07-30 11:00:00+00:00,Delhi,311.0,9.6,23.5,204.0,34.0,54.8,Industrial
2024-07-30 12:00:00+00:00,Delhi,357.0,15.0,25.1,190.0,46.3,72.6,Industrial
2024-07-30 13:00:00+00:00,Delhi,609.0,38.5,29.6,148.0,56.3,85.0,Industrial
2024-07-30 14:00:00+00:00,Delhi,953.0,70.6,35.6,89.0,68.5,102.2,Industrial
2024-07-30 15:00:00+00:00,Delhi,1185.0,91.9,39.5,44.0,72.6,108.7,Industrial
2024-07-30 16:00:00+00:00,Delhi,1205.0,92.9,39.7,27.0,69.8,107.1,Industrial
2024-07-30 17:00:00+00:00,Delhi,1114.0,83.1,37.6,23.0,68.0,105.5,Industrial
2024-07-30 18:00:00+00:00,Delhi,1001.0,72.2,34.4,23.0,67.3,103.8,Industrial
2024-07-30 19:00:00+00:00,Delhi,882.0,62.1,29.3,23.0,62.4,99.4,Industrial
2024-07-30 20:00:00+00:00,Delhi,743.0,50.8,22.9,26.0,57.4,98.7,Industrial
2024-07-30 21:00:00+00:00,Delhi,632.0,42.3,18.2,28.0,49.0,88.9,Industrial
2024-07-30 22:00:00+00:00,Delhi,571.0,39.0,16.3,25.0,43.9,78.9,Industrial
2024-07-30 23:00:00+00:00,Delhi,539.0,38.6,16.2,21.0,44.2,77.3,Industrial
2024-07-31 00:00:00+00:00,Delhi,370.0,18.2,12.4,56.0,30.2,48.2,Industrial
2024-07-31 01:00:00+00:00,Delhi,390.0,20.0,14.7,57.0,25.3,40.0,Industrial
2024-07-31 02:00:00+00:00,Delhi,418.0,22.4,17.9,59.0,20.6,32.0,Industrial
2024-07-31 03:00:00+00:00,Delhi,441.0,24.3,20.8,64.0,16.3,25.0,Industrial
2024-07-31 04:00:00+00:00,Delhi,457.0,25.1,23.3,74.0,16.9,25.6,Industrial
2024-07-31 05:00:00+00:00,Delhi,469.0,25.4,25.6,86.0,16.9,25.1,Industrial
2024-07-31 06:00:00+00:00,Delhi,469.0,24.9,26.9,98.0,17.9,26.3,Industrial
2024-07-31 07:00:00+00:00,Delhi,446.0,23.0,26.5,109.0,17.9,26.4,Industrial
2024-07-31 08:00:00+00:00,Delhi,410.0,20.5,25.1,120.0,17.8,26.1,Industrial
2024-07-31 09:00:00+00:00,Delhi,392.0,19.4,24.2,128.0,16.3,23.9,Industrial
2024-07-31 10:00:00+00:00,Delhi,388.0,19.4,24.3,135.0,16.9,24.7,Industrial
2024-07-31 11:00:00+00:00,Delhi,401.0,20.9,25.0,138.0,17.3,25.4,Industrial
2024-07-31 12:00:00+00:00,Delhi,623.0,39.1,18.5,95.0,62.9,111.1,Industrial
2024-07-31 13:00:00+00:00,Delhi,722.0,47.5,21.2,79.0,69.4,125.7,Industrial
2024-07-31 14:00:00+00:00,Delhi,851.0,58.5,24.7,58.0,74.0,124.3,Industrial
2024-07-31 15:00:00+00:00,Delhi,900.0,63.0,26.4,43.0,62.4,101.5,Industrial
